id,mensa_id,date,name,category,prices_students,notes
701049,114,2014-01-15,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
701050,114,2014-01-15,Französische Fischsuppe Bouillabaisse,Vital-Linie,3.3,[]
701051,114,2014-01-16,"Hähnchenschnitzel ""Cordon bleu"" mit Weißweinsauce",Menü,3.05,"['mit Alkohol', 'mit Konservierungsstoff']"
704809,114,2014-01-16,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
701052,114,2014-01-16,Champignonköpfe in Gemüserahmsoße dazu Baguettebrötchen,Menü vegetarisch,2.75,['mit Alkohol']
701053,114,2014-01-16,Gebratene Hackfleischröllchen mit Knoblauchsauce und Pommes frites dazu Krautsalat,Tagesgericht,2.2,['mit  Antioxidationsmittel']
701056,114,2014-01-16,Vegetarischer Pastateller mit Käsesauce,Wochenhit/Pastateller,2.65,"['mit Konservierungsstoff', 'mit Farbstoff']"
701057,114,2014-01-17,Seelachsfilet im Backteig mit Tomatensauce,Menü,3.0,[]
701058,114,2014-01-17,Vegetarisch gefüllter Pfannkuchen mit Sauce hollandaise,Menü vegetarisch,2.75,['mit Alkohol']
701059,114,2014-01-17,Zwei Nürnberger Rostbratwürstchen mit Sauerkraut und Kartoffelpüree,Tagesgericht,2.1,"['mit Alkohol', 'mit Konservierungsstoff', 'mit Schweinefleisch']"
701060,114,2014-01-17,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
701061,114,2014-01-17,Kartoffel-Apfel-Lauch Gratin,Vital-Linie,2.75,['mit  Antioxidationsmittel']
707324,114,2014-01-20,Rinderbraten mit Gemüsestreifen in Rotweinsauce,Menü,3.05,['mit Alkohol']
707325,114,2014-01-20,Indonesische Reispfanne mit scharfem Fruchtdipp,Menü vegetarisch,2.75,[]
707326,114,2014-01-20,Quiche Lorraine mit Salatbeilage,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Konservierungsstoff']"
707327,114,2014-01-20,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
707328,114,2014-01-20,Schweinerückensteak mit Peperonisauce und Bandnudeln,Vital-Linie,3.05,['mit Schweinefleisch']
707329,114,2014-01-21,Halbes Hähnchen mit Estragonjus,Menü,3.15,[]
707330,114,2014-01-21,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
707331,114,2014-01-21,2 gebackene Kartoffeltaschen mit Pfeffersauce,Menü vegetarisch,2.75,[]
707332,114,2014-01-21,"Milchreis mit Rosinen, Zimt und Zucker dazu ein Stück frisches Obst",Tagesgericht,1.8,[]
707333,114,2014-01-21,Pasta mit vegetarischer Füllung und Tomatensauce,Wochenhit/Pastateller,2.65,['mit Konservierungsstoff']
707334,114,2014-01-22,Bratwurst mit Curry-Tomatensauce,Menü,2.75,"['mit Schweinefleisch', 'mit Phosphat', 'mit Konservierungsstoff']"
707335,114,2014-01-22,Perlgraupen mit Austernpilzen und weißen Bohnen -vegan-,Menü vegetarisch,2.85,[]
707336,114,2014-01-22,Gemüseeintopf Minestrone mit Rindfleischwürfeln,Tagesgericht,1.95,[]
707337,114,2014-01-22,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
707338,114,2014-01-22,Seelachs mit Möhren-Kürbis-Püree und Lauch- Mais- Salat,Vital-Linie,3.25,[]
707339,114,2014-01-23,Rindergulasch mit Zwiebeln und Paprika,Menü,3.05,[]
707340,114,2014-01-23,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
707341,114,2014-01-23,Möhrenschnitzel mit Joghurtdipp,Menü vegetarisch,2.85,[]
707342,114,2014-01-23,3 gebackene Kartoffelpuffer mit Apfelmus,Tagesgericht,2.15,[]
707343,114,2014-01-23,Pasta mit vegetarischer Füllung und Tomatensauce,Wochenhit/Pastateller,2.65,[]
707344,114,2014-01-24,Gebackenes Fischfilet mit Tartarensauce,Menü,3.05,"['mit Alkohol', 'mit Süßungsmittel']"
707345,114,2014-01-24,Gemüse-Champignon-Gratin mit Basilikumsauce,Menü vegetarisch,2.85,['mit Alkohol']
707346,114,2014-01-24,Spaghetti mit gerösteten Sonnenblumenkernen und Blattspinat,Tagesgericht,2.05,['geschwärzt']
707347,114,2014-01-24,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
707348,114,2014-01-24,Asiatische Gemüsepfanne mit Tofu und Duftreis-vegan-,Vital-Linie,2.85,[]
718002,114,2014-01-27,Paniertes Hähnchenbrustfilet mit kalter Kräutersauce,Menü,3.05,[]
718003,114,2014-01-27,Reispfanne Indonesische Art mit kalter Currysauce,Menü vegetarisch,2.55,[]
718004,114,2014-01-27,Deftiger Erbseneintopf mit Bockwurst und Brötchen,Tagesgericht,1.85,"['mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
718005,114,2014-01-27,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
718006,114,2014-01-27,"Hirschragout mit Birnenspalten,Bohnengemüse und Knödel",Vital-Linie,3.65,[]
718007,114,2014-01-28,Sauerbraten mit Apfel-Rosinensauce,Menü,3.15,['mit Alkohol']
718008,114,2014-01-28,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
718009,114,2014-01-28,Vegetarische Maultaschen mit gebratenen Zwiebelringen,Menü vegetarisch,2.65,[]
718010,114,2014-01-28,Nudelauflauf mit Schinken und Ei dazu Tomatensauce und gemischter Salat,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Phosphat', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
718011,114,2014-01-28,Vegetarischer Pastateller mit Tomatensauce,Wochenhit/Pastateller,2.65,[]
718012,114,2014-01-29,"Hähnchenpfanne mit Cashewkernen, Aprikosen und Chinagemüse",Menü,3.15,[]
718013,114,2014-01-29,"Gemüsepfanne mit Auberginen, Kürbis und Champignons",Menü vegetarisch,2.8,['mit Konservierungsstoff']
718014,114,2014-01-29,Grünkohl mit Mettwurst,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Phosphat']"
718015,114,2014-01-29,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
718016,114,2014-01-29,Seehechtfilet auf Balsamicolinsen mit Stampfkartoffeln,Vital-Linie,3.45,['mit  Antioxidationsmittel']
718017,114,2014-01-30,Putengulasch mit Waldpilzen in Rahmsauce,Menü,2.95,"['mit Alkohol', 'mit  Antioxidationsmittel']"
718018,114,2014-01-30,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
718019,114,2014-01-30,"Lasagne ""Florentiner Art"" Spinatnudeln in Käsesauce",Menü vegetarisch,2.95,[]
718020,114,2014-01-30,2 Frankfurter Würstchen mit Sauerkraut und Kartoffelpüree,Tagesgericht,1.95,"['mit Alkohol', 'mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
718021,114,2014-01-30,Vegetarischer Pastateller mit Käsesauce,Wochenhit/Pastateller,2.65,"['mit Konservierungsstoff', 'mit Farbstoff']"
718022,114,2014-01-31,Gebackenes Seelachsfilet mit Remouladensauce,Menü,3.05,"['mit Alkohol', 'mit Süßungsmittel']"
718023,114,2014-01-31,Verschiedene Gemüse des Marktes mit Sauce Hollandaise,Menü vegetarisch,2.75,[]
718024,114,2014-01-31,"Schupfnudeln ""schwäbisch"" mit Speck und Zwiebeln dazu gemischter Salat",Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Phosphat']"
718025,114,2014-01-31,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
718026,114,2014-01-31,Limettenspaghetti mit Erbsen-Pilz-Ragout -vegan-,Vital-Linie,2.75,[]
725085,114,2014-02-03,Schweinerückensteak im Teigmantel dazu fruchtige Paprikasauce,Menü,3.05,"['mit Süßungsmittel', 'mit Konservierungsstoff', 'mit Schweinefleisch']"
725086,114,2014-02-03,Gebackener Hirsetaler mit Curry-Apfelsauce,Menü vegetarisch,2.55,[]
725087,114,2014-02-03,Gebackene Frühlingsrolle mit fruchtigem Dipp dazu Reis und gemischter Salat,Tagesgericht,2.0,['mit Konservierungsstoff']
725088,114,2014-02-03,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
725089,114,2014-02-03,Hähnchenburst in Sesamkruste mit Basilikum Knoblauchsauce,Vital-Linie,3.15,[]
725090,114,2014-02-04,Frikassee vom Huhn mit Spargel und Pilzen,Menü,2.95,[]
725091,114,2014-02-04,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
725092,114,2014-02-04,Gnocci-Gemüseauflauf mit Käsesauce,Menü vegetarisch,2.55,['mit Konservierungsstoff']
725093,114,2014-02-04,Hessischer Linseneintopf mit Bockwurst und einem Brötchen,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
725094,114,2014-02-04,Pasta mit vegetarischer Füllung in Tomatensauce oder Käsesauce dazu Quark oder Salat,Wochenhit/Pastateller,2.65,"['mit Süßungsmittel', 'mit Konservierungsstoff', 'mit Farbstoff']"
725095,114,2014-02-05,Pfannen-Gyros mit Tzatziki,Menü,3.15,['mit Schweinefleisch']
725096,114,2014-02-05,Asiatische Gemüse-Pilzpfanne mit Glasnudeln und Soja-vegan-,Menü vegetarisch,2.75,[]
725097,114,2014-02-05,2 Blaubeerpfannkuchen mit Vanille-Quarkcreme,Tagesgericht,1.95,[]
725098,114,2014-02-05,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
725099,114,2014-02-05,Pochierter Wildlachs mit buntem Kartoffel-Fenchelgemüse,Vital-Linie,3.9,[]
725100,114,2014-02-06,5 Fischstäbchen mit Kräuterdipp,Menü,2.5,[]
725101,114,2014-02-06,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
725102,114,2014-02-06,Brokkoli-Nußecke mit Tomatensauce,Menü vegetarisch,2.85,[]
725103,114,2014-02-06,"Hausgemachter Grießbrei mit Mangowürfeln, Zimt und Zucker",Tagesgericht,1.75,[]
725104,114,2014-02-06,Pasta mit vegetarischer Füllung in Tomatensauce oder Käsesauce dazu Quark oder Salat,Wochenhit/Pastateller,2.65,"['mit Süßungsmittel', 'mit Konservierungsstoff', 'mit Farbstoff']"
725105,114,2014-02-07,Gebackenes Putenschnitzel mit fruchtiger Paprikasauce,Menü,3.05,"['mit Süßungsmittel', 'mit Konservierungsstoff']"
725106,114,2014-02-07,Gebratener Gemüse-Getreidebratling mit süß-saurer Sauce,Menü vegetarisch,2.65,['mit Konservierungsstoff']
725107,114,2014-02-07,"Heringsfilet ""Hausfrauen Art"" mit Sauce dazu Salat und Bratkartoffeln",Tagesgericht,2.1,"['mit Süßungsmittel', 'mit Konservierungsstoff']"
725108,114,2014-02-07,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
725109,114,2014-02-07,Ger.Tofusteak mit Ratatouille und Rosmarinkartoffel-vegan-,Vital-Linie,2.95,[]
737467,114,2014-02-10,Geschmorter Schweinebraten mit Grillsauce,Menü,2.65,['mit Schweinefleisch']
737468,114,2014-02-10,"Falaffel ""syrische Art"" mit gebackenen Kichererbsenbällchen dazu Kräutersauce",Menü vegetarisch,2.95,[]
737469,114,2014-02-10,Pasta mit Gemüse und vegetarischer Bolognese dazu gemischter Salat und Früchtekompott,Tagesgericht,2.05,[]
737470,114,2014-02-10,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
737471,114,2014-02-10,Putengeschnetzeltes in Currysauce mit Gemüse und Bandnudeln,Vital-Linie,3.15,[]
737472,114,2014-02-11,Ungarisches Kesselgulasch mit bunten Paprikastreifen,Menü,2.75,[]
737473,114,2014-02-11,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
737474,114,2014-02-11,2 Backcamembert mit gefüllter Preiselbeerbirne,Menü vegetarisch,2.85,[]
737475,114,2014-02-11,"Texanischer Bohnentopf mit Zwiebeln, Knoblauch und Mettwurst",Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Konservierungsstoff']"
737476,114,2014-02-11,"Champignons und Austernpilze mit Pinienkernen, dazu Salat",Vital-Linie,2.95,[]
737477,114,2014-02-11,Pasta mit vegetarischer Füllung dazu Tomatensauce,Wochenhit/Pastateller,2.65,"['mit Konservierungsstoff', 'mit Farbstoff']"
737478,114,2014-02-12,Gekochtes Rindfleisch mit Meerrettichsauce,Menü,3.05,['mit  Antioxidationsmittel']
737479,114,2014-02-12,Griechische Sojapfanne -vegan-,Menü vegetarisch,2.8,[]
737480,114,2014-02-12,Hühnerpilaw mit Currysauce und gemischtem Salat,Tagesgericht,1.95,['mit  Antioxidationsmittel']
737481,114,2014-02-12,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
737482,114,2014-02-12,Seelachs mit Wasabisauce auf Gemüsebett dazu Basmatireis,Vital-Linie,3.45,"['mit  Antioxidationsmittel', 'mit Farbstoff']"
737483,114,2014-02-13,Hähnchen Crossis dazu Dipp mit Tomatenwürfeln,Menü,3.15,"['mit Süßungsmittel', 'mit Konservierungsstoff']"
737484,114,2014-02-13,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
737485,114,2014-02-13,CousCous-Pfanne mit kaltem Dipp,Menü vegetarisch,2.95,[]
737486,114,2014-02-13,Österreichischer Germknödel mit Vanillesauce und Aprikosenkompott,Tagesgericht,1.9,[]
737487,114,2014-02-13,"Bunte Linsensuppe mit Knoblauch, Croutons und Blumenkohlsalat",Vital-Linie,2.45,[]
737488,114,2014-02-13,Pasta mit vegetarischer Füllung dazu Tomatensauce,Wochenhit/Pastateller,2.65,"['mit Konservierungsstoff', 'mit Farbstoff']"
737489,114,2014-02-14,Gedünstetes Seelachsfilet mit Senfsauce,Menü,3.05,[]
737490,114,2014-02-14,2 gebackene Gemüsetaler mit fruchtiger Paprikasauce,Menü vegetarisch,2.75,[]
737491,114,2014-02-14,"Käsespätzle ""schwäbische Art"" mit Zwiebeln und gemischtem Salat",Tagesgericht,1.95,[]
737492,114,2014-02-14,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
737493,114,2014-02-14,"Ofengemüse mit Rosmarinkartoffeln und Dipp, dazu Weintrauben",Vital-Linie,2.85,[]
739882,114,2014-02-17,Gebackenes Putenschnitzel mit Estragonsauce,Menü,3.05,[]
739883,114,2014-02-17,Gnocchi mit Pestofüllung in Gemüsesauce,Menü vegetarisch,2.85,['mit Konservierungsstoff']
739884,114,2014-02-17,Kaiserschmarr`n mit Rosinen und Pflaumenkompott,Tagesgericht,1.95,['mit  Antioxidationsmittel']
739886,114,2014-02-17,Karamellisiertes Putenschnitzel mit Sesam-Rosenkohl,Vital-Linie,3.25,[]
739887,114,2014-02-18,Gegrillte Hähnchenkeule mit Currysauce,Menü,2.65,[]
739889,114,2014-02-18,Gemüsekroketten mit Dillsauce,Menü vegetarisch,2.65,[]
739890,114,2014-02-18,Serbisches Reisfleisch mit Weißkrautsalat,Tagesgericht,2.05,"['mit  Antioxidationsmittel', 'mit Schweinefleisch', 'mit Konservierungsstoff']"
747706,114,2014-02-18,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
739892,114,2014-02-19,Putenbraten in Apfel-Rahmsauce,Menü,2.95,['mit  Antioxidationsmittel']
739893,114,2014-02-19,Tofupfanne mit Pilzen und Gemüse -vegan-,Menü vegetarisch,2.65,[]
739894,114,2014-02-19,Maultaschen mit Gemüsefüllung und Kartoffelsalat dazu Bohnensalat,Tagesgericht,2.05,['mit Süßungsmittel']
739896,114,2014-02-19,Kabeljau auf Blattspinat mit Tomatentagliatelle,Vital-Linie,3.55,[]
739897,114,2014-02-20,Gedünstetes Seelachsfilet mit Currysauce,Menü,2.95,[]
739898,114,2014-02-20,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
739899,114,2014-02-20,Blumenkohl-Käsemedaillon mit Kräutersauce,Menü vegetarisch,2.55,[]
739900,114,2014-02-20,Spagehetti Bolognese mit Salat der Saison,Tagesgericht,1.95,['mit Konservierungsstoff']
739902,114,2014-02-21,Schweinerückensteak in Käse-Eihülle mit Tomatensauce,Menü,3.15,"['mit Schweinefleisch', 'mit Konservierungsstoff']"
739903,114,2014-02-21,Gemüsepfanne mit Schupfnudeln und Getreide,Menü vegetarisch,2.65,[]
739904,114,2014-02-21,Truthahnhacksteak mit Pommes-frites und Salat der Saison,Tagesgericht,1.95,[]
739906,114,2014-02-21,Bohnen-Zucchinichili mit Vollkornreis -vegan-,Vital-Linie,2.65,[]
747707,114,2014-02-24,Kassler Rückenbraten mit Rotweinsauce,Menü,2.95,"['mit Schweinefleisch', 'mit Alkohol', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
747708,114,2014-02-24,Pesto-Gnocchi mit Basilikumsauce,Menü vegetarisch,2.75,['mit Alkohol']
747709,114,2014-02-24,Frühlingsrolle mit Geflügelfüllung dazu Butterreis und Salatbeilage,Tagesgericht,1.95,[]
747710,114,2014-02-24,Hähnchenbrustfilet auf einem Wurzelgemüse-Kartoffelbett,Vital-Linie,3.15,[]
747711,114,2014-02-25,"Hühnerragout ""Königin Art"" in Blätterteigpastete",Menü,3.05,['mit Alkohol']
747712,114,2014-02-25,Kartoffel - Cordon bleu mit Tomatensauce,Menü vegetarisch,2.65,[]
747713,114,2014-02-25,Hausgemachte Apfelpfannkuchen mit Zimt und Zucker dazu Mirabellenkompott,Tagesgericht,1.95,"['mit  Antioxidationsmittel', 'geschwefelt', 'mit Konservierungsstoff']"
747714,114,2014-02-25,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
747715,114,2014-02-26,Geschmorter Rinderbraten in Rotwein-Tymianjus,Menü,3.15,['mit Alkohol']
747716,114,2014-02-26,Gebratener Kokosreis mit Chinakohl und Sojasprossen-vegan-,Menü vegetarisch,2.85,[]
747717,114,2014-02-26,Fleischkäse im Backteig mit Tomatensauce,Tagesgericht,2.05,"['mit Schweinefleisch', 'mit Phosphat', 'mit Geschmacksverstärker', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
747718,114,2014-02-26,Seelachsfilet auf Steckrübengemüse mit Kräuterkartoffeln,Vital-Linie,3.4,[]
747719,114,2014-02-27,"Hacksteak ""Hawaii"" mit Ananas und Käse überbacken",Menü,2.65,['mit Schweinefleisch']
747720,114,2014-02-27,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
747721,114,2014-02-27,Ofenfrischer Gemüsestrudel mit Bechamel-Rahmsauce,Menü vegetarisch,2.95,[]
747722,114,2014-02-27,Hausgemachter Vollwert-Gemüsepuffer mit Salatbeilage und frischem Obst,Tagesgericht,2.05,[]
747723,114,2014-02-28,Gebackenes Seelachsfilet mit Sauce Tartar,Menü,3.05,[]
747724,114,2014-02-28,Chinakohlroulade mit vegetarischer Füllung dazu Bechamelsauce mit Tomatenwürfeln,Menü vegetarisch,2.85,[]
747725,114,2014-02-28,"Gulaschtopf ""ungarische Art"" mit einem Brötchen",Tagesgericht,1.95,['mit Schweinefleisch']
747726,114,2014-02-28,Makkaroni-Tomatengratin mit Basilikumsauce,Vital-Linie,2.75,[]
755130,114,2014-03-03,"Geröstete Hähnchenbruststreifen ""türkische Art"" mit kalter Chilisauce",Menü,3.15,['mit Konservierungsstoff']
755131,114,2014-03-03,Kartoffelauflauf Moussaka Art mit Joghurtdipp,Menü vegetarisch,2.85,[]
755132,114,2014-03-03,Eier-Spiralnudeln mit Schinken dazu Tomatensauce und gemischter Salat,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
755133,114,2014-03-03,Gebratene Hähnchenbrust auf Apfelgemüse mit Bambusstreifen,Vital-Linie,3.15,[]
755134,114,2014-03-04,Gebratener Fleischkäse mit Pfefferrahmsauce,Menü,2.3,"['mit Schweinefleisch', 'mit Phosphat', 'mit Geschmacksverstärker', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
759135,114,2014-03-04,Rollmöpse mit Bratkartoffeln dazu Sauerrahmdipp und Rote-Beete Salat,Menü 3,2.25,"['mit Süßungsmittel', 'mit Konservierungsstoff']"
755135,114,2014-03-04,Spinatklöße mit Grünkern und Soja dazu Curryrahmsauce mit Mango,Menü vegetarisch,2.3,[]
755137,114,2014-03-04,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
755138,114,2014-03-05,Gebackenes Putenschnitzel mit Basilikumsauce,Menü,3.05,['mit Alkohol']
755139,114,2014-03-05,Kürbis-Gemüseragout mit Vollkornreis -vegan-,Menü vegetarisch,2.75,[]
755140,114,2014-03-05,Vegetarische Tortellini mit Tomatensauce und gemischtem Salat,Tagesgericht,2.25,[]
755141,114,2014-03-05,Französische Fischsuppe Bouillabaisse,Vital-Linie,3.3,[]
755142,114,2014-03-06,"Hähnchenschnitzel ""Cordon bleu"" mit Weißweinsauce",Menü,3.05,"['mit Alkohol', 'mit Konservierungsstoff']"
755143,114,2014-03-06,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
755144,114,2014-03-06,Champignonköpfe in Gemüserahmsoße dazu Baguettebrötchen,Menü vegetarisch,2.75,['mit Alkohol']
755145,114,2014-03-06,Gebratene Hackfleischröllchen mit Knoblauchsauce und Pommes frites dazu Krautsalat,Tagesgericht,2.2,['mit  Antioxidationsmittel']
755146,114,2014-03-07,Seelachsfilet im Backteig mit Tomatensauce,Menü,3.0,[]
755147,114,2014-03-07,Vegetarisch gefüllter Pfannkuchen mit Sauce hollandaise,Menü vegetarisch,2.75,['mit Alkohol']
755148,114,2014-03-07,Zwei Nürnberger Rostbratwürstchen mit Sauerkraut und Kartoffelpüree,Tagesgericht,2.1,"['mit Alkohol', 'mit Konservierungsstoff', 'mit Schweinefleisch']"
755149,114,2014-03-07,Kartoffel-Apfel-Lauch Gratin,Vital-Linie,2.75,['mit  Antioxidationsmittel']
761929,114,2014-03-10,Rinderbraten mit Gemüsestreifen in Rotweinsauce,Menü,3.05,['mit Alkohol']
761930,114,2014-03-10,Indonesische Reispfanne mit scharfem Fruchtdipp,Menü vegetarisch,2.75,[]
761931,114,2014-03-10,Quiche Lorraine mit Salatbeilage,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Konservierungsstoff']"
761932,114,2014-03-10,Schweinerückensteak mit Peperonisauce und Bandnudeln,Vital-Linie,3.05,['mit Schweinefleisch']
761933,114,2014-03-11,Halbes Hähnchen mit Estragonjus,Menü,3.15,[]
761934,114,2014-03-11,2 gebackene Kartoffeltaschen mit Pfeffersauce,Menü vegetarisch,2.75,[]
761935,114,2014-03-11,"Milchreis mit Rosinen, Zimt und Zucker dazu ein Stück frisches Obst",Tagesgericht,1.8,[]
761936,114,2014-03-11,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
761937,114,2014-03-12,Feine Bratwurst mit Curry-Tomatensauce,Menü,2.75,['mit Schweinefleisch']
761938,114,2014-03-12,Perlgraupen mit Austernpilzen und weißen Bohnen -vegan-,Menü vegetarisch,2.85,[]
761939,114,2014-03-12,Gemüseeintopf Minestrone mit Rindfleischwürfeln,Tagesgericht,1.95,[]
761940,114,2014-03-12,Seelachs mit Kürbispüree und Lauch-Maissalat,Vital-Linie,3.25,[]
761941,114,2014-03-13,Rindergulasch mit Zwiebeln und Paprika,Menü,3.05,[]
761942,114,2014-03-13,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
761943,114,2014-03-13,Möhrenschnitzel mit Joghurtdipp,Menü vegetarisch,2.85,[]
761944,114,2014-03-13,3 gebackene Kartoffelpuffer mit Apfelmus,Tagesgericht,2.15,['mit  Antioxidationsmittel']
761945,114,2014-03-14,Gebackenes Fischfilet mit Tartarensauce,Menü,3.05,"['mit Alkohol', 'mit Süßungsmittel']"
761946,114,2014-03-14,Spaghetti mit gerösteten Sonnenblumenkernen und Blattspinat,Tagesgericht,2.05,['geschwärzt']
761947,114,2014-03-14,Asiatische Gemüsepfanne mit Tofu und Duftreis-vegan-,Vital-Linie,2.85,[]
769957,114,2014-03-17,Paniertes Hähnchenbrustfilet mit kalter Kräutersauce,Menü,3.05,[]
769958,114,2014-03-17,Reispfanne Indonesische Art mit kalter Currysauce,Menü vegetarisch,2.55,[]
769959,114,2014-03-17,Deftiger Erbseneintopf mit Bockwurst und Brötchen,Tagesgericht,1.85,"['mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
769960,114,2014-03-17,"Hirschragout mit Birnenspalten,Bohnengemüse und Knödel",Vital-Linie,3.65,[]
769961,114,2014-03-18,Sauerbraten mit Apfel-Rosinensauce,Menü,3.15,['mit Alkohol']
769962,114,2014-03-18,Vegetarische Maultaschen mit gebratenen Zwiebelringen,Menü vegetarisch,2.65,[]
769963,114,2014-03-18,Nudelauflauf mit Schinken und Ei dazu Tomatensauce und gemischter Salat,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Phosphat', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
769964,114,2014-03-18,Gebackenes Schweineschnitzel mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.15,['mit Schweinefleisch']
769965,114,2014-03-19,"Hähnchenpfanne mit Cashewkernen, Aprikosen und Chinagemüse",Menü,3.15,[]
769966,114,2014-03-19,"Gemüsepfanne mit Auberginen, Kürbis und Champignons",Menü vegetarisch,2.8,['mit Konservierungsstoff']
769967,114,2014-03-19,Grünkohl mit Mettwurst,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit Phosphat']"
769968,114,2014-03-19,Seehechtfilet auf Balsamicolinsen mit Stampfkartoffeln,Vital-Linie,3.45,['mit  Antioxidationsmittel']
769969,114,2014-03-20,Putengulasch mit Waldpilzen in Rahmsauce,Menü,2.95,"['mit Alkohol', 'mit  Antioxidationsmittel']"
769970,114,2014-03-20,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.85,['mit Schweinefleisch']
769971,114,2014-03-20,"Lasagne ""Florentiner Art"" Spinatnudeln in Käsesauce",Menü vegetarisch,2.95,[]
769972,114,2014-03-20,2 Frankfurter Würstchen mit Sauerkraut und Kartoffelpüree,Tagesgericht,1.95,"['mit Alkohol', 'mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff']"
769973,114,2014-03-21,Gebackenes Seelachsfilet mit Remouladensauce,Menü,3.05,"['mit Alkohol', 'mit Süßungsmittel']"
